date,GDAXI.Adjusted
2014-01-02,9400.040039
2014-01-03,9435.150391
2014-01-06,9428
2014-01-07,9506.200195
2014-01-08,9497.839844
2014-01-09,9421.610352
2014-01-10,9473.240234
2014-01-13,9510.169922
2014-01-14,9540.509766
2014-01-15,9733.80957
2014-01-16,9717.709961
2014-01-17,9742.959961
2014-01-20,9715.900391
2014-01-21,9730.120117
2014-01-22,9720.110352
2014-01-23,9631.040039
2014-01-24,9392.019531
2014-01-27,9349.219727
2014-01-28,9406.910156
2014-01-29,9336.730469
2014-01-30,9373.480469
2014-01-31,9306.480469
2014-02-03,9186.519531
2014-02-04,9127.910156
2014-02-05,9116.320313
2014-02-06,9256.580078
2014-02-07,9301.919922
2014-02-10,9289.860352
2014-02-11,9478.769531
2014-02-12,9540
2014-02-13,9596.769531
2014-02-14,9662.400391
2014-02-17,9656.759766
2014-02-18,9659.780273
2014-02-19,9660.049805
2014-02-20,9618.849609
2014-02-21,9656.950195
2014-02-24,9708.94043
2014-02-25,9699.349609
2014-02-26,9661.730469
2014-02-27,9588.330078
2014-02-28,9692.080078
2014-03-03,9358.889648
2014-03-04,9589.150391
2014-03-05,9542.019531
2014-03-06,9542.870117
2014-03-07,9350.75
2014-03-10,9265.5
2014-03-11,9307.790039
2014-03-12,9188.69043
2014-03-13,9017.790039
2014-03-14,9056.410156
2014-03-17,9180.889648
2014-03-18,9242.549805
2014-03-19,9277.049805
2014-03-20,9296.120117
2014-03-21,9342.94043
2014-03-24,9188.769531
2014-03-25,9338.400391
2014-03-26,9448.580078
2014-03-27,9451.209961
2014-03-28,9587.19043
2014-03-31,9555.910156
2014-04-01,9603.709961
2014-04-02,9623.360352
2014-04-03,9628.820313
2014-04-04,9695.769531
2014-04-07,9510.849609
2014-04-08,9490.790039
2014-04-09,9506.349609
2014-04-10,9454.540039
2014-04-11,9315.290039
2014-04-14,9339.169922
2014-04-15,9173.709961
2014-04-16,9317.820313
2014-04-17,9409.709961
2014-04-22,9600.089844
2014-04-23,9544.19043
2014-04-24,9548.679688
2014-04-25,9401.549805
2014-04-28,9446.360352
2014-04-29,9584.120117
2014-04-30,9603.230469
2014-05-02,9556.019531
2014-05-05,9529.5
2014-05-06,9467.530273
2014-05-07,9521.299805
2014-05-08,9607.400391
2014-05-09,9581.450195
2014-05-12,9702.459961
2014-05-13,9754.429688
2014-05-14,9754.389648
2014-05-15,9656.049805
2014-05-16,9629.099609
2014-05-19,9659.389648
2014-05-20,9639.080078
2014-05-21,9697.870117
2014-05-22,9720.910156
2014-05-23,9768.009766
2014-05-26,9892.820313
2014-05-27,9940.820313
2014-05-28,9939.169922
2014-05-29,9938.900391
2014-05-30,9943.269531
2014-06-02,9950.120117
2014-06-03,9919.740234
2014-06-04,9926.669922
2014-06-05,9947.830078
2014-06-06,9987.19043
2014-06-09,10008.629883
2014-06-10,10028.799805
2014-06-11,9949.80957
2014-06-12,9938.700195
2014-06-13,9912.870117
2014-06-16,9883.980469
2014-06-17,9920.320313
2014-06-18,9930.330078
2014-06-19,10004
2014-06-20,9987.240234
2014-06-23,9920.919922
2014-06-24,9938.080078
2014-06-25,9867.75
2014-06-26,9804.900391
2014-06-27,9815.169922
2014-06-30,9833.070313
2014-07-01,9902.410156
2014-07-02,9911.269531
2014-07-03,10029.429688
2014-07-04,10009.080078
2014-07-07,9906.070313
2014-07-08,9772.669922
2014-07-09,9808.200195
2014-07-10,9659.129883
2014-07-11,9666.339844
2014-07-14,9783.009766
2014-07-15,9719.410156
2014-07-16,9859.269531
2014-07-17,9753.879883
2014-07-18,9720.019531
2014-07-21,9612.049805
2014-07-22,9734.330078
2014-07-23,9753.55957
2014-07-24,9794.05957
2014-07-25,9644.009766
2014-07-28,9598.169922
2014-07-29,9653.629883
2014-07-30,9593.679688
2014-07-31,9407.480469
2014-08-01,9210.080078
2014-08-04,9154.139648
2014-08-05,9189.740234
2014-08-06,9130.040039
2014-08-07,9038.969727
2014-08-08,9009.320313
2014-08-11,9180.740234
2014-08-12,9069.469727
2014-08-13,9198.879883
2014-08-14,9225.099609
2014-08-15,9092.599609
2014-08-18,9245.330078
2014-08-19,9334.280273
2014-08-20,9314.570313
2014-08-21,9401.530273
2014-08-22,9339.169922
2014-08-25,9510.139648
2014-08-26,9588.150391
2014-08-27,9569.709961
2014-08-28,9462.55957
2014-08-29,9470.169922
2014-09-01,9479.030273
2014-09-02,9507.019531
2014-09-03,9626.490234
2014-09-04,9724.259766
2014-09-05,9747.019531
2014-09-08,9758.030273
2014-09-09,9710.700195
2014-09-10,9700.169922
2014-09-11,9691.280273
2014-09-12,9651.129883
2014-09-15,9659.629883
2014-09-16,9632.929688
2014-09-17,9661.5
2014-09-18,9798.129883
2014-09-19,9799.259766
2014-09-22,9749.540039
2014-09-23,9595.030273
2014-09-24,9661.969727
2014-09-25,9510.009766
2014-09-26,9490.549805
2014-09-29,9422.910156
2014-09-30,9474.299805
2014-10-01,9382.030273
2014-10-02,9195.679688
2014-10-06,9209.509766
2014-10-07,9086.209961
2014-10-08,8995.330078
2014-10-09,9005.019531
2014-10-10,8788.80957
2014-10-13,8812.429688
2014-10-14,8825.209961
2014-10-15,8571.950195
2014-10-16,8582.900391
2014-10-17,8850.269531
2014-10-20,8717.759766
2014-10-21,8886.959961
2014-10-22,8940.139648
2014-10-23,9047.30957
2014-10-24,8987.799805
